mmrrc_id	availability
70424	Currently Unavailable
70423	Currently Unavailable
70422	Currently Unavailable
70421	Currently Unavailable
70420	Currently Unavailable
70419	Currently Unavailable
70418	Currently Unavailable
70417	Currently Unavailable
70416	Currently Unavailable
70415	Currently Unavailable
70414	Currently Unavailable
70413	Currently Unavailable
70412	Currently Unavailable
70411	Currently Unavailable
70410	Currently Unavailable
70409	Currently Unavailable
70408	Currently Unavailable
70407	Currently Unavailable
70406	Currently Unavailable
70405	Currently Unavailable
70404	Currently Unavailable
70403	Currently Unavailable
70402	Currently Unavailable
70401	Currently Unavailable
70400	Currently Unavailable
70399	Currently Unavailable
70398	Currently Unavailable
70397	Currently Unavailable
70396	Currently Unavailable
70395	Currently Unavailable
70394	Currently Unavailable
70393	Currently Unavailable
70392	Currently Unavailable
70391	Currently Unavailable
70390	Currently Unavailable
70389	Currently Unavailable
70388	Currently Unavailable
70387	Currently Unavailable
70386	Currently Unavailable
70385	Currently Unavailable
70384	Currently Unavailable
70383	Currently Unavailable
70382	Currently Unavailable
70381	Currently Unavailable
70380	Currently Unavailable
70379	Currently Unavailable
70378	Currently Unavailable
70377	Currently Unavailable
70376	Currently Unavailable
70375	Currently Unavailable
70374	Currently Unavailable
70373	Currently Unavailable
70372	Currently Unavailable
70371	Currently Unavailable
70370	Currently Unavailable
70369	Currently Unavailable
70368	Currently Unavailable
70367	Currently Unavailable
70366	Currently Unavailable
70365	Currently Unavailable
70364	Currently Unavailable
70363	Currently Unavailable
70362	Currently Unavailable
70361	Currently Unavailable
70360	Currently Unavailable
70359	Currently Unavailable
70358	Currently Unavailable
70357	Currently Unavailable
70356	Currently Unavailable
70355	Currently Unavailable
70354	Currently Unavailable
70353	Currently Unavailable
70352	Currently Unavailable
70351	Currently Unavailable
70350	Currently Unavailable
70349	Currently Unavailable
70348	Currently Unavailable
70347	Currently Unavailable
70346	Currently Unavailable
70345	Currently Unavailable
70344	Currently Unavailable
70343	Currently Unavailable
70342	Currently Unavailable
70341	Currently Unavailable
70340	Currently Unavailable
70339	Currently Unavailable
70338	Currently Unavailable
70337	Currently Unavailable
70336	Currently Unavailable
70335	Currently Unavailable
70334	Currently Unavailable
70333	Currently Unavailable
70332	Currently Unavailable
70331	Currently Unavailable
70330	Currently Unavailable
70329	Currently Unavailable
70328	Currently Unavailable
70327	Currently Unavailable
70326	Currently Unavailable
70325	Currently Unavailable
70324	Currently Unavailable
70323	Currently Unavailable
70322	Currently Unavailable
70321	Currently Unavailable
70320	Currently Unavailable
70319	Currently Unavailable
70318	Currently Unavailable
70317	Currently Unavailable
70316	Currently Unavailable
70315	Currently Unavailable
70314	Currently Unavailable
70313	Currently Unavailable
70312	Currently Unavailable
70311	Currently Unavailable
70310	Currently Unavailable
70309	Currently Unavailable
70308	Currently Unavailable
70307	Currently Unavailable
70306	Currently Unavailable
70305	Currently Unavailable
70304	Currently Unavailable
70303	Currently Unavailable
70302	Currently Unavailable
70301	Currently Unavailable
70300	Currently Unavailable
70299	Currently Unavailable
70298	Currently Unavailable
70297	Currently Unavailable
70296	Currently Unavailable
70295	Currently Unavailable
70294	Currently Unavailable
70293	Currently Unavailable
70292	Currently Unavailable
70291	Currently Unavailable
70290	Currently Unavailable
70289	Currently Unavailable
70288	Currently Unavailable
70287	Currently Unavailable
70286	Currently Unavailable
70285	Currently Unavailable
70284	Currently Unavailable
70283	Currently Unavailable
70282	Currently Unavailable
70281	Currently Unavailable
70280	Currently Unavailable
70279	Currently Unavailable
70278	Currently Unavailable
70277	Currently Unavailable
70276	Currently Unavailable
70275	Currently Unavailable
70274	Currently Unavailable
70273	Currently Unavailable
70272	Currently Unavailable
70271	Currently Unavailable
70270	Currently Unavailable
70269	Currently Unavailable
70268	Currently Unavailable
70267	Currently Unavailable
70266	Currently Unavailable
70265	Currently Unavailable
70264	Currently Unavailable
70263	Currently Unavailable
70262	Currently Unavailable
70261	Currently Unavailable
70260	Currently Unavailable
70259	Currently Unavailable
70258	Currently Unavailable
70257	Currently Unavailable
70256	Currently Unavailable
70255	Currently Unavailable
70254	Currently Unavailable
70253	Currently Unavailable
70252	Currently Unavailable
70251	Currently Unavailable
70250	Currently Unavailable
70249	Currently Unavailable
70248	Currently Unavailable
70247	Currently Unavailable
70246	Currently Unavailable
70245	Currently Unavailable
70244	Currently Unavailable
70243	Currently Unavailable
70242	Currently Unavailable
70241	Currently Unavailable
70240	Currently Unavailable
70239	Currently Unavailable
70238	Currently Unavailable
70237	Currently Unavailable
70236	Currently Unavailable
70235	Currently Unavailable
70234	Currently Unavailable
70233	Currently Unavailable
70232	Currently Unavailable
70231	Currently Unavailable
70230	Currently Unavailable
70229	Currently Unavailable
70228	Currently Unavailable
70227	Currently Unavailable
70226	Currently Unavailable
70225	Currently Unavailable
70224	Currently Unavailable
70223	Currently Unavailable
70222	Currently Unavailable
70221	Currently Unavailable
70220	Currently Unavailable
70219	Currently Unavailable
70218	Currently Unavailable
70217	Currently Unavailable
70216	Currently Unavailable
70215	Currently Unavailable
70214	Currently Unavailable
70213	Currently Unavailable
70212	Currently Unavailable
70211	Currently Unavailable
70210	Currently Unavailable
70209	Currently Unavailable
70208	Currently Unavailable
70207	Currently Unavailable
70206	Currently Unavailable
70205	Currently Unavailable
70204	Currently Unavailable
70203	Currently Unavailable
70202	Currently Unavailable
70201	Currently Unavailable
70200	Currently Unavailable
70199	Currently Unavailable
70198	Currently Unavailable
70197	Currently Unavailable
70196	Currently Unavailable
70195	Currently Unavailable
70194	Currently Unavailable
70193	Currently Unavailable
70192	Currently Unavailable
70191	Currently Unavailable
70190	Currently Unavailable
70189	Currently Unavailable
70188	Currently Unavailable
70187	Currently Unavailable
70186	Currently Unavailable
70185	Currently Unavailable
70184	Currently Unavailable
70183	Currently Unavailable
70182	Currently Unavailable
70181	Currently Unavailable
70180	Currently Unavailable
70179	Currently Unavailable
70178	Currently Unavailable
70177	Currently Unavailable
70176	Currently Unavailable
70175	Currently Unavailable
70174	Currently Unavailable
70173	Currently Unavailable
70172	Currently Unavailable
70171	Currently Unavailable
70170	Currently Unavailable
70169	Currently Unavailable
70168	Currently Unavailable
70167	Currently Unavailable
70166	Currently Unavailable
70165	Currently Unavailable
70164	Currently Unavailable
70163	Currently Unavailable
70162	Currently Unavailable
70161	Currently Unavailable
70160	Currently Unavailable
70159	Currently Unavailable
70158	Currently Unavailable
70157	Currently Unavailable
70156	Currently Unavailable
70155	Currently Unavailable
70154	Currently Unavailable
70153	Currently Unavailable
70152	Currently Unavailable
70151	Currently Unavailable
70150	Currently Unavailable
70149	Currently Unavailable
70148	Currently Unavailable
70147	Currently Unavailable
70146	Currently Unavailable
70145	Currently Unavailable
70144	Currently Unavailable
70143	Currently Unavailable
70142	Currently Unavailable
70141	Currently Unavailable
70140	Currently Unavailable
70139	Currently Unavailable
70138	Currently Unavailable
70137	Currently Unavailable
70136	Currently Unavailable
70135	Currently Unavailable
70134	Currently Unavailable
70133	Currently Unavailable
70132	Currently Unavailable
70131	Currently Unavailable
70130	Currently Unavailable
70129	Currently Unavailable
70128	Currently Unavailable
70127	Currently Unavailable
70126	Currently Unavailable
70125	Currently Unavailable
70124	Currently Unavailable
70123	Currently Unavailable
70122	Currently Unavailable
70121	Currently Unavailable
70120	Currently Unavailable
70119	Currently Unavailable
70118	Currently Unavailable
70117	Currently Unavailable
70116	Currently Unavailable
70115	Currently Unavailable
70114	Currently Unavailable
70113	Currently Unavailable
70112	Currently Unavailable
70111	Currently Unavailable
70110	Currently Unavailable
70109	Currently Unavailable
70108	Currently Unavailable
70107	Currently Unavailable
70106	Currently Unavailable
70105	Currently Unavailable
70104	Currently Unavailable
70103	Currently Unavailable
70102	Currently Unavailable
70101	Currently Unavailable
70100	Currently Unavailable
70099	Currently Unavailable
70098	Currently Unavailable
70097	Currently Unavailable
70096	Currently Unavailable
70095	Currently Unavailable
70094	Currently Unavailable
70093	Currently Unavailable
70092	Currently Unavailable
70091	Currently Unavailable
70090	Currently Unavailable
70089	Currently Unavailable
70088	Currently Unavailable
70087	Currently Unavailable
70086	Currently Unavailable
70085	Currently Unavailable
70084	Currently Unavailable
70083	Currently Unavailable
70082	Currently Unavailable
70081	Currently Unavailable
70080	Currently Unavailable
70079	Currently Unavailable
70078	Currently Unavailable
70077	Currently Unavailable
70076	Currently Unavailable
70075	Currently Unavailable
70074	Currently Unavailable
70073	Currently Unavailable
70072	Currently Unavailable
70071	Currently Unavailable
70070	Currently Unavailable
70069	Currently Unavailable
70068	Currently Unavailable
70067	Currently Unavailable
70066	Currently Unavailable
70065	Currently Unavailable
70064	Currently Unavailable
70063	Currently Unavailable
70062	Currently Unavailable
70061	Currently Unavailable
70060	Currently Unavailable
70059	Currently Unavailable
70058	Currently Unavailable
70057	Currently Unavailable
70056	Currently Unavailable
70055	Currently Unavailable
70054	Currently Unavailable
70053	Currently Unavailable
70052	Currently Unavailable
70051	Currently Unavailable
70050	Currently Unavailable
70049	Currently Unavailable
70048	Currently Unavailable
70047	Currently Unavailable
70046	Currently Unavailable
70045	Currently Unavailable
70044	Currently Unavailable
70043	Currently Unavailable
70042	Currently Unavailable
70041	Currently Unavailable
70040	Currently Unavailable
70039	Currently Unavailable
70038	Currently Unavailable
70037	Currently Unavailable
70036	Currently Unavailable
70035	Currently Unavailable
70034	Currently Unavailable
70033	Currently Unavailable
70032	Currently Unavailable
70031	Currently Unavailable
70030	Currently Unavailable
70029	Currently Unavailable
70028	Currently Unavailable
70027	Currently Unavailable
70026	Currently Unavailable
70025	Currently Unavailable
70024	Currently Unavailable
70023	Currently Unavailable
70022	Currently Unavailable
70021	Currently Unavailable
70020	Currently Unavailable
70019	Currently Unavailable
70018	Currently Unavailable
70017	Currently Unavailable
70016	Currently Unavailable
70015	Currently Unavailable
70014	Currently Unavailable
70013	Currently Unavailable
70012	Currently Unavailable
70011	Currently Unavailable
70010	Currently Unavailable
70009	Currently Unavailable
70008	Currently Unavailable
70007	Currently Unavailable
70006	Currently Unavailable
70005	Currently Unavailable
70004	Currently Unavailable
70003	Currently Unavailable
70002	Currently Unavailable
70001	Currently Unavailable
70000	Currently Unavailable
69999	Currently Unavailable
69998	Currently Unavailable
69997	Currently Unavailable
69996	Currently Unavailable
69995	Currently Unavailable
69994	Currently Unavailable
69993	Currently Unavailable
69992	Currently Unavailable
69991	Currently Unavailable
69990	Currently Unavailable
69989	Currently Unavailable
69988	Currently Unavailable
69987	Currently Unavailable
69986	Currently Unavailable
69985	Currently Unavailable
69984	Currently Unavailable
69983	Currently Unavailable
69982	Currently Unavailable
69981	Currently Unavailable
69980	Currently Unavailable
69979	Currently Unavailable
69978	Currently Unavailable
69977	Currently Unavailable
69976	Currently Unavailable
69975	Currently Unavailable
69974	Currently Unavailable
69973	Currently Unavailable
69972	Currently Unavailable
69971	Currently Unavailable
69970	Currently Unavailable
69969	Currently Unavailable
69968	Currently Unavailable
69967	Currently Unavailable
69966	Currently Unavailable
69965	Currently Unavailable
69964	Currently Unavailable
69963	Currently Unavailable
69962	Currently Unavailable
69961	Currently Unavailable
69960	Currently Unavailable
69959	Currently Unavailable
69958	Currently Unavailable
69957	Currently Unavailable
69956	Currently Unavailable
69955	Currently Unavailable
69954	Currently Unavailable
69953	Currently Unavailable
69952	Currently Unavailable
69951	Hidden
69950	Cryo-archive
69949	Breeder pairs
69948	Breeder pairs
69947	Cryo-archive
69946	Cryo-archive
69945	Breeder pairs
69944	Cryo-archive
69943	Currently Unavailable
69942	Currently Unavailable
69941	Cryo-archive
69940	Currently Unavailable
69939	Breeder pairs
69938	Currently Unavailable
69937	Currently Unavailable
69936	Currently Unavailable
69935	Cryo-archive
69934	Cryo-archive
69933	Cryo-archive
69932	Currently Unavailable
69931	Currently Unavailable
69930	Breeder pairs
69929	Cryo-archive
69928	Currently Unavailable
69927	Hidden
69926	Cryo-archive
69925	Breeder pairs
69924	Currently Unavailable
69923	Cryo-archive
69922	Cryo-archive
69921	Cryo-archive
69920	Breeder pairs
69919	Breeder pairs
69918	Cryo-archive
69917	Cryo-archive
69916	Cryo-archive
69915	Cryo-archive
69914	Cryo-archive
69913	Currently Unavailable
69912	Currently Unavailable
69911	Currently Unavailable
69910	Currently Unavailable
69909	Currently Unavailable
69908	Currently Unavailable
69907	Breeder pairs
69906	Breeder pairs
69905	Breeder pairs
69904	Breeder pairs
69903	Breeder pairs
69902	Breeder pairs
69901	Breeder pairs
69900	Breeder pairs
69899	Breeder pairs
69898	Breeder pairs
69897	Breeder pairs
69896	Breeder pairs
69895	Breeder pairs
69894	Breeder pairs
69893	Breeder pairs
69892	Breeder pairs
69891	Breeder pairs
69890	Breeder pairs
69889	Breeder pairs
69888	Breeder pairs
69887	Breeder pairs
69886	Breeder pairs
69885	Breeder pairs
69884	Breeder pairs
69883	Breeder pairs
69882	Breeder pairs
69881	Breeder pairs
69880	Breeder pairs
69879	Breeder pairs
69878	Breeder pairs
69877	Breeder pairs
69876	Breeder pairs
69875	Currently Unavailable
69874	Breeder pairs
69873	Breeder pairs
69872	Breeder pairs
69871	Breeder pairs
69870	Breeder pairs
69869	Breeder pairs
69868	Breeder pairs
69867	Breeder pairs
69866	Breeder pairs
69865	Breeder pairs
69864	Breeder pairs
69863	Breeder pairs
69862	Breeder pairs
69861	Breeder pairs
69860	Breeder pairs
69859	Breeder pairs
69858	Breeder pairs
69857	Breeder pairs
69856	Breeder pairs
69855	Breeder pairs
69854	Breeder pairs
69853	Breeder pairs
69852	Breeder pairs
69851	Breeder pairs
69850	Breeder pairs
69849	Breeder pairs
69848	Breeder pairs
69847	Breeder pairs
69846	Breeder pairs
69845	Breeder pairs
69844	Breeder pairs
69843	Breeder pairs
69842	Breeder pairs
69841	Breeder pairs
