mmrrc_id,availability,sds_status,public_display
49352,Cryo-archive,QC,Yes
62002,ES cell line,QC,Yes
34662,Cryo-archive,Complete,Yes
29953,ES cell line,Complete,Yes
7411,ES cell line,Complete,Yes
28641,ES cell line,Complete,Yes
55371,ES cell line,QC,Yes
50489,Cryo-archive,QC,Yes
35970,ES cell line,Complete,Yes
40870,Cryo-archive,Complete,Yes
20271,ES cell line,Complete,Yes
25589,ES cell line,Complete,Yes
909,ES cell line,Complete,Yes
17102,ES cell line,Complete,Yes
41762,Cryo-archive,Complete,Yes
13842,Hidden,Complete,No
25423,ES cell line,Complete,Yes
58113,ES cell line,QC,Yes
15095,ES cell line,Complete,Yes
44130,Cryo-archive,Complete,Yes
39400,Cryo-archive,Complete,Yes
67650,Currently Unavailable,In Progress,No
5586,ES cell line,Complete,Yes
60195,ES cell line,QC,Yes
2243,ES cell line,Complete,Yes
50523,Cryo-archive,Complete,Yes
66942,Cryo-archive,Complete,Yes
55721,ES cell line,QC,Yes
28211,ES cell line,Complete,Yes
48810,Cryo-archive,QC,Yes
1896,ES cell line,Complete,Yes
34232,missing,Complete,No
62452,ES cell line,QC,Yes
49702,Cryo-archive,QC,Yes
65397,Cryo-archive,Complete,Yes
54833,ES cell line,QC,Yes
7041,ES cell line,Complete,Yes
21933,ES cell line,Complete,Yes
10297,ES cell line,Complete,Yes
41332,Cryo-archive,QC,Yes
17552,ES cell line,Complete,Yes
70896,Currently Unavailable,In Progress,No
20621,ES cell line,Complete,Yes
69863,Breeder pairs,Complete,Yes
22132,ES cell line,Complete,Yes
12584,ES cell line,Complete,Yes
68771,Currently Unavailable,In Progress,No
43421,Cryo-archive,In Progress,Yes
18189,ES cell line,Complete,Yes
2097,ES cell line,Complete,Yes
60341,ES cell line,QC,Yes
36521,Cryo-archive,Complete,Yes
5752,ES cell line,Complete,Yes
67484,Currently Unavailable,In Progress,No
4840,ES cell line,Complete,Yes
57032,ES cell line,QC,Yes
52230,ES cell line,QC,Yes
63994,ES cell line,QC,Yes
32831,Cryo-archive,Complete,Yes
7295,ES cell line,Complete,Yes
18473,ES cell line,Complete,Yes
65143,ES cell line,QC,Yes
33723,missing,Complete,No
62686,ES cell line,QC,Yes
8160,ES cell line,Complete,Yes
17786,ES cell line,Complete,Yes
10043,ES cell line,Complete,Yes
46623,Cryo-archive,QC,Yes
47931,Cryo-archive,QC,Yes
16894,ES cell line,Complete,Yes
71550,Currently Unavailable,QC,No
27330,ES cell line,Complete,Yes
39284,Cryo-archive,Complete,Yes
46789,Cryo-archive,QC,Yes
43071,Cryo-archive,Complete,Yes
15611,ES cell line,Complete,Yes
59885,ES cell line,QC,Yes
68321,Breeder pairs,Complete,Yes
58797,ES cell line,QC,Yes
14903,ES cell line,Complete,Yes
22562,ES cell line,Complete,Yes
57462,ES cell line,QC,Yes
61803,ES cell line,QC,Yes
33689,missing,Complete,No
36171,Cryo-archive,Complete,Yes
60711,ES cell line,QC,Yes
5302,ES cell line,Complete,Yes
33373,missing,Complete,No
65513,Currently Unavailable,In Progress,Yes
18023,ES cell line,Complete,Yes
49186,Cryo-archive,QC,Yes
53972,ES cell line,QC,Yes
57198,ES cell line,QC,Yes
52660,ES cell line,QC,Yes
28495,ES cell line,Complete,Yes
22098,ES cell line,Complete,Yes
27760,ES cell line,Complete,Yes
71100,Cryo-archive,Complete,Yes
8530,ES cell line,Complete,Yes
26872,ES cell line,Complete,Yes
46273,Cryo-archive,Complete,Yes
10413,ES cell line,Complete,Yes
23723,ES cell line,Complete,Yes
374,Cryo-archive,Complete,Yes
42230,Cryo-archive,In Progress,Yes
14450,ES cell line,Complete,Yes
69160,Currently Unavailable,In Progress,No
22831,ES cell line,Complete,Yes
13395,ES cell line,Complete,Yes
4143,ES cell line,Complete,Yes
66295,Hybridoma cell line,Complete,Yes
57931,ES cell line,QC,Yes
3686,ES cell line,Complete,Yes
19798,ES cell line,Complete,Yes
37330,Hidden,N/A,No
61550,ES cell line,QC,Yes
2994,ES cell line,Complete,Yes
56623,ES cell line,QC,Yes
65840,ES cell line,QC,Yes
53421,ES cell line,QC,Yes
1341,ES cell line,Complete,Yes
63097,ES cell line,QC,Yes
6484,ES cell line,Complete,Yes
32132,Cryo-archive,Complete,Yes
64752,ES cell line,QC,Yes
19262,ES cell line,Complete,Yes
47032,Cryo-archive,QC,Yes
11652,Cryo-archive,Complete,Yes
9771,ES cell line,Complete,Yes
16197,ES cell line,Complete,Yes
8863,ES cell line,Complete,Yes
26521,ES cell line,Complete,Yes
70341,Currently Unavailable,In Progress,No
10940,ES cell line,Complete,Yes
47198,Cryo-archive,QC,Yes
69530,Cryo-archive,Complete,Yes
14000,Hidden,Complete,No
42660,Cryo-archive,Complete,Yes
724,Hidden,N/A,No
38495,Cryo-archive,Complete,Yes
23373,ES cell line,Complete,Yes
43972,Cryo-archive,In Progress,Yes
59186,ES cell line,QC,Yes
36872,ES cell line,Complete,Yes
56273,ES cell line,QC,Yes
4513,ES cell line,Complete,Yes
32098,Cryo-archive,N/A,No
61100,ES cell line,QC,Yes
37760,Cryo-archive,Complete,Yes
1711,ES cell line,Complete,Yes
48797,Cryo-archive,QC,Yes
19632,ES cell line,Complete,Yes
64302,ES cell line,QC,Yes
32562,Cryo-archive,Complete,Yes
29284,ES cell line,Complete,Yes
18920,ES cell line,Complete,Yes
56789,ES cell line,QC,Yes
49885,Cryo-archive,QC,Yes
53071,ES cell line,QC,Yes
23689,ES cell line,Complete,Yes
70711,Currently Unavailable,In Progress,No
26171,ES cell line,Complete,Yes
11202,Cryo-archive,Complete,Yes
47462,Cryo-archive,QC,Yes
9321,ES cell line,Complete,Yes
67938,Currently Unavailable,In Progress,No
53564,ES cell line,QC,Yes
51559,ES cell line,QC,Yes
65905,ES cell line,QC,Yes
29791,ES cell line,Complete,Yes
19327,ES cell line,Complete,Yes
28883,ES cell line,Complete,Yes
64617,ES cell line,QC,Yes
3239,ES cell line,Complete,Yes
1204,ES cell line,Complete,Yes
48282,Cryo-archive,QC,Yes
9634,ES cell line,Complete,Yes
11717,Cryo-archive,Complete,Yes
47177,Cryo-archive,QC,Yes
24459,ES cell line,Complete,Yes
59169,ES cell line,QC,Yes
10805,ES cell line,Complete,Yes
8926,ES cell line,Complete,Yes
12838,Cryo-archive,Complete,Yes
70204,Currently Unavailable,In Progress,No
26464,ES cell line,Complete,Yes
59493,ES cell line,QC,Yes
23666,ES cell line,Complete,Yes
16528,ES cell line,Complete,Yes
40348,Cryo-archive,Complete,Yes
22974,ES cell line,Complete,Yes
38180,Hidden,Complete,Yes
20949,ES cell line,Complete,Yes
69025,Currently Unavailable,In Progress,No
14515,ES cell line,Complete,Yes
231,Cryo-archive,Complete,Yes
42375,Cryo-archive,In Progress,Yes
55849,ES cell line,QC,Yes
61415,ES cell line,QC,Yes
37275,Hidden,N/A,No
4006,ES cell line,Complete,Yes
63428,ES cell line,QC,Yes
35248,ES cell line,Complete,Yes
48778,Cryo-archive,QC,Yes
57874,ES cell line,QC,Yes
56766,ES cell line,QC,Yes
6191,ES cell line,Complete,Yes
3669,ES cell line,Complete,Yes
64247,ES cell line,QC,Yes
19777,ES cell line,Complete,Yes
1654,ES cell line,Complete,Yes
63582,ES cell line,QC,Yes
53134,ES cell line,QC,Yes
51109,Cryo-archive,Complete,Yes
18865,ES cell line,Complete,Yes
59539,ES cell line,QC,Yes
24009,ES cell line,Complete,Yes
26034,ES cell line,Complete,Yes
70654,Currently Unavailable,In Progress,No
9264,ES cell line,Complete,Yes
16482,ES cell line,Complete,Yes
47527,Cryo-archive,QC,Yes
11347,ES cell line,Complete,Yes
40718,Cryo-archive,Complete,Yes
16178,ES cell line,Complete,Yes
13680,ES cell line,Complete,Yes
42725,Cryo-archive,Complete,Yes
661,ES cell line,Complete,Yes
14145,ES cell line,Complete,Yes
69475,Currently Unavailable,In Progress,No
43837,Cryo-archive,QC,Yes
12992,ES cell line,Complete,Yes
23236,ES cell line,Complete,Yes
56336,ES cell line,QC,Yes
67892,Currently Unavailable,In Progress,No
36937,Cryo-archive,Complete,Yes
3393,ES cell line,Complete,Yes
28929,ES cell line,Complete,Yes
37625,Cryo-archive,Complete,Yes
61045,ES cell line,QC,Yes
48328,Cryo-archive,QC,Yes
35618,ES cell line,Complete,Yes
63078,ES cell line,QC,Yes
4456,ES cell line,Complete,Yes
66780,Cryo-archive,In Progress,Yes
50348,Cryo-archive,QC,Yes
28180,ES cell line,Complete,Yes
32974,Hidden,N/A,No
30949,Hidden,N/A,No
52375,ES cell line,QC,Yes
49493,Cryo-archive,QC,Yes
33666,missing,Complete,No
65006,ES cell line,QC,Yes
2428,ES cell line,Complete,Yes
18536,ES cell line,Complete,Yes
46766,Cryo-archive,QC,Yes
10106,ES cell line,Complete,Yes
8025,ES cell line,Complete,Yes
45849,Currently Unavailable,In Progress,No
27275,ES cell line,Complete,Yes
71415,Currently Unavailable,In Progress,Yes
58778,ES cell line,QC,Yes
25248,ES cell line,Complete,Yes
47874,Cryo-archive,QC,Yes
22077,ES cell line,Complete,Yes
38883,Cryo-archive,Complete,Yes
69926,Cryo-archive,Complete,Yes
58282,ES cell line,QC,Yes
43564,Cryo-archive,Complete,Yes
15304,ES cell line,Complete,Yes
68634,Currently Unavailable,In Progress,No
41559,Cryo-archive,QC,Yes
17339,ES cell line,Complete,Yes
39791,Cryo-archive,Complete,Yes
49169,Cryo-archive,QC,Yes
34459,ES cell line,Complete,Yes
5617,ES cell line,Complete,Yes
62239,ES cell line,QC,Yes
36464,Cryo-archive,Updated & Complete,Yes
60204,ES cell line,QC,Yes
6938,ES cell line,Complete,Yes
4905,ES cell line,Complete,Yes
57177,ES cell line,QC,Yes
62393,ES cell line,QC,Yes
53837,ES cell line,QC,Yes
7780,ES cell line,Complete,Yes
18166,ES cell line,Complete,Yes
2078,ES cell line,Complete,Yes
65456,Cryo-archive,In Progress,Yes
33236,missing,Complete,No
50718,Cryo-archive,Complete,Yes
6892,ES cell line,Complete,Yes
52725,ES cell line,QC,Yes
38929,Cryo-archive,Complete,Yes
71045,Cryo-archive,Complete,Yes
27625,ES cell line,Complete,Yes
25618,ES cell line,Complete,Yes
58328,ES cell line,QC,Yes
10556,Cryo-archive,Complete,Yes
46336,Cryo-archive,QC,Yes
8475,ES cell line,Complete,Yes
26937,ES cell line,Complete,Yes
17293,ES cell line,Complete,Yes
68264,Cryo-archive,Complete,Yes
15754,ES cell line,Complete,Yes
43134,Cryo-archive,Complete,Yes
17769,ES cell line,Complete,Yes
41109,Cryo-archive,Complete,Yes
12091,ES cell line,Complete,Yes
22427,ES cell line,Complete,Yes
14846,ES cell line,Complete,Yes
61946,ES cell line,QC,Yes
57527,ES cell line,QC,Yes
62669,ES cell line,QC,Yes
5247,ES cell line,Complete,Yes
34009,missing,Complete,No
49539,Cryo-archive,QC,Yes
67191,Cryo-archive,Needs Update,Yes
2582,ES cell line,Complete,Yes
60654,ES cell line,QC,Yes
36034,Cryo-archive,Complete,Yes
59610,ES cell line,QC,Yes
24320,ES cell line,Complete,Yes
15884,Hidden,N/A,No
44921,Currently Unavailable,In Progress,No
38303,Cryo-archive,Complete,Yes
13053,ES cell line,Complete,Yes
45633,Currently Unavailable,In Progress,No
58902,ES cell line,QC,Yes
61696,ES cell line,QC,Yes
3540,ES cell line,Complete,Yes
66153,Hybridoma cell line,Complete,Yes
4285,ES cell line,Complete,Yes
31821,Cryo-archive,Complete,Yes
60984,ES cell line,QC,Yes
51220,Cryo-archive,Complete,Yes
29512,ES cell line,Complete,Yes
54022,ES cell line,QC,Yes
7850,ES cell line,Complete,Yes
64494,ES cell line,QC,Yes
6742,ES cell line,Complete,Yes
48001,Cryo-archive,QC,Yes
63351,ES cell line,QC,Yes
35531,ES cell line,Complete,Yes
1087,ES cell line,Complete,Yes
16251,ES cell line,Complete,Yes
40431,Cryo-archive,Complete,Yes
548,ES cell line,Complete,Yes
21122,ES cell line,Complete,Yes
70087,Currently Unavailable,In Progress,No
45263,Currently Unavailable,In Progress,No
13403,ES cell line,Complete,Yes
38753,Cryo-archive,Complete,Yes
25862,ES cell line,Complete,Yes
24770,ES cell line,Complete,Yes
59240,ES cell line,QC,Yes
21088,ES cell line,Complete,Yes
39841,Cryo-archive,Complete,Yes
51670,ES cell line,QC,Yes
54188,ES cell line,QC,Yes
50962,ES cell line,Complete,Yes
3110,ES cell line,Complete,Yes
30363,Cryo-archive,Complete,Yes
66503,Cryo-archive,Complete,Yes
6312,ES cell line,Complete,Yes
35161,ES cell line,Complete,Yes
63701,ES cell line,QC,Yes
48451,Cryo-archive,QC,Yes
30699,Cryo-archive,Complete,Yes
62813,ES cell line,QC,Yes
54472,ES cell line,QC,Yes
29142,ES cell line,Complete,Yes
21572,ES cell line,Complete,Yes
17913,ES cell line,Complete,Yes
40061,Cryo-archive,Complete,Yes
16601,ES cell line,Complete,Yes
45799,Currently Unavailable,In Progress,No
118,Cryo-archive,Complete,Yes
13950,Hidden,Complete,No
25531,ES cell line,Complete,Yes
58001,ES cell line,QC,Yes
15187,ES cell line,Complete,Yes
44022,Cryo-archive,Complete,Yes
12642,ES cell line,Complete,Yes
39512,Cryo-archive,Complete,Yes
31122,Cryo-archive,Complete,Yes
67742,Currently Unavailable,In Progress,No
5494,ES cell line,Complete,Yes
60087,ES cell line,QC,Yes
2351,ES cell line,Complete,Yes
50431,Cryo-archive,QC,Yes
66850,Cryo-archive,Complete,Yes
40,Cryo-archive,Complete,Yes
55633,ES cell line,QC,Yes
28303,Hidden,Complete,No
48902,Cryo-archive,QC,Yes
1984,ES cell line,Complete,Yes
34320,Cryo-archive,Complete,Yes
62540,ES cell line,QC,Yes
49610,Cryo-archive,QC,Yes
54921,ES cell line,QC,Yes
65285,Cryo-archive,Complete,Yes
7153,ES cell line,Complete,Yes
10385,ES cell line,Complete,Yes
21821,ES cell line,Complete,Yes
70984,Cryo-archive,Complete,Yes
41220,Cryo-archive,Complete,Yes
17440,ES cell line,Complete,Yes
20733,ES cell line,Complete,Yes
39142,Cryo-archive,Complete,Yes
12212,ES cell line,Complete,Yes
44472,Currently Unavailable,In Progress,No
58451,ES cell line,QC,Yes
25161,ES cell line,Complete,Yes
20699,ES cell line,Complete,Yes
50061,Cryo-archive,QC,Yes
3813,ES cell line,Complete,Yes
55799,ES cell line,QC,Yes
67312,Cryo-archive,Needs Update,Yes
31572,Hidden,Complete,No
2701,ES cell line,Complete,Yes
49240,Cryo-archive,QC,Yes
62110,ES cell line,QC,Yes
34770,Cryo-archive,Complete,Yes
31088,Cryo-archive,Complete,Yes
29841,ES cell line,Complete,Yes
7503,ES cell line,Complete,Yes
28753,ES cell line,Complete,Yes
55263,ES cell line,QC,Yes
35862,ES cell line,Complete,Yes
40962,Cryo-archive,Complete,Yes
20363,ES cell line,Complete,Yes
17010,ES cell line,Complete,Yes
41670,Cryo-archive,Complete,Yes
44188,Cryo-archive,Complete,Yes
48847,Cryo-archive,QC,Yes
28246,ES cell line,Complete,Yes
55776,ES cell line,QC,Yes
54864,ES cell line,QC,Yes
7016,ES cell line,Complete,Yes
60438,ES cell line,QC,Yes
36258,Cryo-archive,Complete,Yes
49755,Cryo-archive,QC,Yes
62405,ES cell line,QC,Yes
34265,Cryo-archive,Complete,Yes
56859,ES cell line,QC,Yes
17505,ES cell line,Complete,Yes
41365,ES cell line,Complete,Yes
23959,ES cell line,Complete,Yes
21964,ES cell line,Complete,Yes
15538,ES cell line,Complete,Yes
43358,Cryo-archive,Complete,Yes
68008,Cryo-archive,Complete,Yes
20676,ES cell line,Complete,Yes
58144,ES cell line,QC,Yes
25474,ES cell line,Complete,Yes
11828,Cryo-archive,Complete,Yes
13815,Hidden,Complete,No
71229,Cryo-archive,Complete,Yes
27449,ES cell line,Complete,Yes
8619,ES cell line,Complete,Yes
39457,Cryo-archive,Complete,Yes
12707,ES cell line,Complete,Yes
44167,Cryo-archive,Complete,Yes
2214,ES cell line,Complete,Yes
67607,Currently Unavailable,In Progress,No
66915,Cryo-archive,Complete,Yes
52549,ES cell line,QC,Yes
50574,Cryo-archive,Complete,Yes
64928,ES cell line,QC,Yes
65790,Cryo-archive,In Progress,Yes
36608,ES cell line,Complete,Yes
60068,ES cell line,QC,Yes
7446,ES cell line,Complete,Yes
34635,Cryo-archive,Complete,Yes
62055,ES cell line,QC,Yes
49305,Cryo-archive,QC,Yes
35927,ES cell line,Complete,Yes
64882,ES cell line,QC,Yes
55326,ES cell line,QC,Yes
28616,ES cell line,Complete,Yes
20226,ES cell line,Complete,Yes
11982,ES cell line,Complete,Yes
40827,Cryo-archive,Complete,Yes
71383,Currently Unavailable,In Progress,No
41735,Cryo-archive,Complete,Yes
17155,ES cell line,Complete,Yes
10690,ES cell line,Complete,Yes
68458,Cryo-archive,Complete,Yes
43708,Cryo-archive,In Progress,Yes
15168,ES cell line,Complete,Yes
44537,Currently Unavailable,In Progress,No
12357,ES cell line,Complete,Yes
39007,Cryo-archive,Complete,Yes
8249,ES cell line,Complete,Yes
15492,Cryo-archive,Complete,Yes
25024,ES cell line,Complete,Yes
58514,ES cell line,QC,Yes
27019,ES cell line,Complete,Yes
52119,ES cell line,QC,Yes
50124,Cryo-archive,QC,Yes
3956,ES cell line,Complete,Yes
19848,ES cell line,Complete,Yes
60592,ES cell line,QC,Yes
2644,ES cell line,Complete,Yes
31437,ES cell line,Complete,Yes
67257,Cryo-archive,Needs Update,Yes
5181,ES cell line,Complete,Yes
54167,ES cell line,QC,Yes
29457,ES cell line,Complete,Yes
7915,ES cell line,Complete,Yes
5928,ES cell line,Complete,Yes
35474,ES cell line,Complete,Yes
63214,ES cell line,QC,Yes
48144,Cryo-archive,QC,Yes
37449,Cryo-archive,QC,Yes
6607,ES cell line,Complete,Yes
61229,ES cell line,QC,Yes
69619,Cryo-archive,QC,Yes
42549,Cryo-archive,Complete,Yes
14329,ES cell line,Complete,Yes
40574,Cryo-archive,Complete,Yes
16314,Hidden,Complete,No
21067,ES cell line,Complete,Yes
44864,Currently Unavailable,In Progress,No
26258,ES cell line,Complete,Yes
70438,Currently Unavailable,In Progress,No
24265,ES cell line,Complete,Yes
59755,ES cell line,QC,Yes
46859,Cryo-archive,QC,Yes
58847,ES cell line,QC,Yes
45776,Currently Unavailable,In Progress,No
13116,ES cell line,Complete,Yes
38246,Hidden,Complete,Yes
9008,ES cell line,Complete,Yes
66016,Hybridoma cell line,Complete,Yes
1438,ES cell line,Complete,Yes
3405,ES cell line,Complete,Yes
51365,ES cell line,QC,Yes
33959,missing,Complete,No
31964,Hidden,In Progress,Yes
53358,ES cell line,QC,Yes
48514,Cryo-archive,QC,Yes
63644,ES cell line,QC,Yes
35024,ES cell line,Complete,Yes
1592,ES cell line,Complete,Yes
64181,ES cell line,QC,Yes
61679,ES cell line,QC,Yes
6257,ES cell line,Complete,Yes
37019,Cryo-archive,Complete,Yes
29007,ES cell line,Complete,Yes
54537,ES cell line,QC,Yes
62956,ES cell line,QC,Yes
70592,Currently Unavailable,In Progress,No
17856,ES cell line,Complete,Yes
21437,ES cell line,Complete,Yes
11081,Hidden,Complete,No
14779,ES cell line,Complete,Yes
42119,Cryo-archive,Complete,Yes
69249,Currently Unavailable,In Progress,No
16744,ES cell line,Complete,Yes
40124,Cryo-archive,Complete,Yes
14283,ES cell line,Complete,Yes
25927,ES cell line,Complete,Yes
9458,ES cell line,Complete,Yes
38616,Cryo-archive,Complete,Yes
13546,ES cell line,Complete,Yes
45326,Currently Unavailable,In Progress,No
39904,Cryo-archive,Complete,Yes
70068,Currently Unavailable,In Progress,No
26608,ES cell line,Complete,Yes
59305,ES cell line,QC,Yes
24635,ES cell line,Complete,Yes
51735,ES cell line,QC,Yes
5882,ES cell line,Complete,Yes
53708,ES cell line,QC,Yes
1068,ES cell line,Complete,Yes
66446,Collaborative Cross Mice,Complete,Yes
4790,ES cell line,Complete,Yes
50827,Currently Unavailable,In Progress,No
61383,ES cell line,QC,Yes
3055,ES cell line,Complete,Yes
42494,Cryo-archive,Complete,Yes
25950,Hidden,Complete,No
13531,ES cell line,Complete,Yes
45351,Currently Unavailable,In Progress,No
38661,Cryo-archive,Complete,Yes
39973,Cryo-archive,Complete,Yes
23187,ES cell line,Complete,Yes
24642,ES cell line,Complete,Yes
59372,ES cell line,QC,Yes
51742,ES cell line,QC,Yes
56087,ES cell line,QC,Yes
66431,Cryo-archive,Complete,Yes
48099,Cryo-archive,QC,Yes
50850,Currently Unavailable,In Progress,No
37594,Cryo-archive,Complete,Yes
3022,ES cell line,Complete,Yes
63633,ES cell line,QC,Yes
35053,ES cell line,Complete,Yes
48563,Cryo-archive,QC,Yes
32796,Cryo-archive,Complete,Yes
6220,ES cell line,Complete,Yes
54540,ES cell line,QC,Yes
33884,missing,Complete,No
29070,ES cell line,Complete,Yes
62921,ES cell line,QC,Yes
53285,ES cell line,QC,Yes
26385,ES cell line,Complete,Yes
17821,ES cell line,Complete,Yes
46984,Cryo-archive,QC,Yes
21440,ES cell line,Complete,Yes
59688,ES cell line,QC,Yes
47696,Cryo-archive,QC,Yes
16733,ES cell line,Complete,Yes
40153,Cryo-archive,Complete,Yes
44813,Currently Unavailable,In Progress,No
59722,ES cell line,QC,Yes
24212,ES cell line,Complete,Yes
180,Cryo-archive,Complete,Yes
69394,Currently Unavailable,In Progress,No
58830,ES cell line,QC,Yes
38231,Hidden,Complete,Yes
45701,Currently Unavailable,In Progress,No
13161,ES cell line,Complete,Yes
16699,ES cell line,Complete,Yes
30601,Cryo-archive,Complete,Yes
66061,Hybridoma cell line,Complete,Yes
63799,ES cell line,QC,Yes
3472,ES cell line,Complete,Yes
51312,ES cell line,QC,Yes
29420,ES cell line,Complete,Yes
54110,ES cell line,QC,Yes
7962,ES cell line,Complete,Yes
48133,Cryo-archive,QC,Yes
35403,ES cell line,Complete,Yes
63263,ES cell line,QC,Yes
3188,ES cell line,Complete,Yes
19096,ES cell line,Complete,Yes
6670,ES cell line,Complete,Yes
40503,Cryo-archive,Complete,Yes
9585,ES cell line,Complete,Yes
21010,ES cell line,Complete,Yes
39070,Cryo-archive,Complete,Yes
44540,Currently Unavailable,In Progress,No
12320,ES cell line,Complete,Yes
23884,ES cell line,Complete,Yes
43285,Cryo-archive,Complete,Yes
58563,ES cell line,QC,Yes
25053,ES cell line,Complete,Yes
22796,ES cell line,Complete,Yes
57696,ES cell line,QC,Yes
50153,Cryo-archive,QC,Yes
3921,ES cell line,Complete,Yes
36385,Hidden,Complete,No
2633,ES cell line,Complete,Yes
56984,ES cell line,QC,Yes
